W1,43.95212139,-71.73086642
W2,43.95343406,-71.7282299
W3,43.95464989,-71.72502931
W4,43.94983412,-71.73671125
W5,43.94894156,-71.73937513
W6,43.94999614,-71.74298983
W9,43.92593334,-71.74226747
HBK,43.939773,-71.70357
